SerialNo,Tdate,Scope,ItemNo,ItemName,ValMax,ValBig,ValAvg,ValLow,ValMin,IndustryType1,IndustryType2,IndustryType3
20210118006149,2019/12,A,658,流动资产周转率（次）,2.2,1.6,0.7,0.5,0.3,采盐业,011501,B103
20210118005490,2019/12,S,ZC-RRCA,资产现金回收率（％）,12.5,9.1,4.5,2,-3,电力生产业,011301,D441
20210118001377,2019/12,A,697,总资产增长率（％）,16.4,11.5,4.5,-4.4,-17.2,水泥及石膏制品制造业,010403,null
20210118002040,2019/12,L,652,存货周转率（次）,7.1,2.7,1.2,0.5,0.3,森林工业,0106,C20
20210118005274,2019/12,A,652,存货周转率（次）,27.7,18.7,11.8,3.3,0.4,电力热力燃气工业,0113,D44
20210118007658,2019/12,S,703,总资产报酬率（％）,7.2,5.2,3,-0.2,-2.3,道路运输业,0302,G54
20210118004402,2019/12,A,ZW,三、债务风险状况,,,,,,电气机械及器材制造业,011105,
20210118007046,2019/12,A,717,现金流动负债比率（％）,7.8,3.9,0.9,-2,-5.8,房屋建筑业,020101,E47
20210118011285,2019/12,A,BC-CAR,资本积累率（％）,34.3,18.7,6.1,-4.1,-17.7,地方冶金工业,1202,null
20210118004539,2019/12,A,707,带息负债比率（％）,12.2,23.4,32.6,45.7,59,电机制造业,01110501,C381
20210118003652,2019/12,A,JY-CPAR,资本保值增值率（％）,120.6,109.8,101.9,99.7,95.3,冶金专用设备制造业,0111030103,C3516
20210118004576,2019/12,A,JY-CPAR,资本保值增值率（％）,114.1,108.2,103.4,99,94.7,输配电及控制设备制造业,01110502,C382
20210118008299,2019/12,A,602,速动比率（％）,154.3,129.8,87.6,71.6,53.4,信息技术服务业,04,I63
20210118010428,2019/12,A,YL,一、盈利能力状况,,,,,,资产管理公司,080503,
20210118008051,2019/12,A,BC-CAR,资本积累率（％）,34.3,16,6.5,-1.8,-10.8,机场,030501,G5631
20210118011835,2019/12,A,6024,销售（营业）增长率（％）,13.4,8.7,4.5,-1.2,-4.2,地方房地产业,17,null
20210118011282,2019/12,A,BC-RC,成本费用占营业总收入比重（％）,83.3,91.2,97,100.3,106.2,地方冶金工业,1202,null
20210118000035,2019/12,L,703,总资产报酬率（％）,8.7,7.2,4.3,1.2,-4.8,全国国有企业,00,null
20210118006232,2019/12,L,BC-LJ,两金占流动资产比重（％）,19.2,37.4,45.4,53.1,61.3,酒和饮料制造业,011502,C15
20210118004978,2019/12,A,BC-LJ,两金占流动资产比重（％）,26.8,36.9,49.8,58.9,64.9,电子工业,0112,C39
20210118008071,2019/12,L,ZW-CLR,或有负债比率（％）,3.7,3.9,8.7,16.1,21.2,机场,030501,G5631
20210118008944,2019/12,L,648,净资产收益率（％）,17,12.4,6.6,-3,-9.6,物资贸易,0502,F516
20210118006348,2019/12,A,ZC-RRCA,资产现金回收率（％）,14,9.1,6.6,1,-3.9,啤酒制造业,01150202,C1513
20210118000826,2019/12,L,648,净资产收益率（％）,14.4,10,4.9,-0.9,-9.5,冶金工业,0103,"B08,B0911,B0912,B0913,B0914,B0915,B0916,B0917,B0919,B0921,B0922,B0929,B0931,B0932,B0939,C31,C32"
20210118006292,2019/12,S,JY-CPAR,资本保值增值率（％）,109.1,106.3,103.3,95.5,87.1,酒和饮料制造业,011502,C15
20210118005933,2019/12,A,BC,五、补充资料,,,,,,热力生产和供应业,011303,
20210118005395,2019/12,A,602,速动比率（％）,99.1,73.4,51.2,33.6,21,电力生产业,011301,D441
20210118010152,2019/12,A,6024,销售（营业）增长率（％）,13.1,9.9,7.3,3.7,-5.8,科研设计企业,0803,M73
20210118009293,2019/12,A,JY,四、经营增长状况,,,,,,粮油批发与零售,050301,
20210118009036,2019/12,S,652,存货周转率（次）,35.3,24.4,14.1,8.4,6.6,物资贸易,0502,F516
20210118003655,2019/12,A,JY-TIR,技术投入比率（％）,10.8,8,5.4,1.6,0.6,冶金专用设备制造业,0111030103,C3516
20210118011862,2019/12,A,6007,已获利息倍数,5.3,4,2.2,1.2,-2.4,地方社会服务业,18,null
20210118000589,2019/12,L,BC-LJ,两金占流动资产比重（％）,11.5,14.8,23.5,44.6,59,天然原油和天然气开采业,010201,B07
20210118005449,2019/12,M,YL-SCPM,盈余现金保障倍数,7.5,5.6,2,0.6,-0.2,电力生产业,011301,D441
20210118002516,2019/12,L,662,总资产周转率（次）,1.5,1.1,0.8,0.3,0.1,纺织工业,0109,C17
20210118006254,2019/12,M,717,现金流动负债比率（％）,23,18.1,8.7,-0.3,-14,酒和饮料制造业,011502,C15
20210118008888,2019/12,A,658,流动资产周转率（次）,8.5,6,2.7,1.1,0.4,综合零售,050105,F521
20210118009838,2019/12,M,YL-SCPM,盈余现金保障倍数,12.2,9.9,0.9,-0.6,-6.9,房地产开发业,0701,K7010
20210118010057,2019/12,S,JY-TIR,技术投入比率（％）,8.7,7.4,4.1,2.5,1.4,社会服务业,08,L
20210118006562,2019/12,A,BC-LJ,两金占流动资产比重（％）,7.7,23,33.3,42.9,50.7,印刷业记录媒介复制业,011507,null
20210118006652,2019/12,A,ZW-CLR,或有负债比率（％）,0.8,1.7,2.8,4.4,6.7,其他工业,0116,null
20210118007699,2019/12,A,ZC-NPAR,不良资产比率（％）,0.3,0.4,0.5,0.6,0.7,高速公路,030201,null
20210118007451,2019/12,M,BC,五、补充资料,,,,,,交通运输仓储及邮政业,03,
20210118003227,2019/12,M,BC,五、补充资料,,,,,,通用设备制造业,011102,
20210118011334,2019/12,A,6007,已获利息倍数,5,3.5,2.4,1.3,-1.6,地方化学工业,1204,null
20210118011365,2019/12,A,ZW,三、债务风险状况,,,,,,地方森林工业,1205,
20210118008309,2019/12,A,BC,五、补充资料,,,,,,信息技术服务业,04,
20210118007480,2019/12,S,JY-CPAR,资本保值增值率（％）,106.1,103.1,101.6,93.5,86.4,交通运输仓储及邮政业,03,G53
20210118007626,2019/12,M,6016,销售（营业）利润率（％）,19.6,10.4,5,-3,-9.3,道路运输业,0302,G54
20210118004143,2019/12,A,707,带息负债比率（％）,0.4,6.9,21,47.1,67.3,汽车整车制造业,0111040201,null
20210118001209,2019/12,A,6024,销售（营业）增长率（％）,21.2,10.3,1.8,-6.8,-13.3,建筑用矿石采选业,010401,B101
20210118000973,2019/12,A,602,速动比率（％）,126,97.8,77.9,67,48.4,有色金属矿采选业,010302,"B0911,B0912,B0913,B0914,B0915,B0916,B0917,B0919,B0921,B0922,B0929,B0931,B0932,B0939"
20210118005569,2019/12,L,JY-TIR,技术投入比率（％）,1.6,1,0.8,0.3,0.1,火力发电业,01130101,D4411
20210118010069,2019/12,A,YL-SCPM,盈余现金保障倍数,11.3,3.3,1.3,0.1,-4.4,信息咨询服务业,0801,L722
20210118001006,2019/12,A,602,速动比率（％）,102.6,55,38.7,28.8,21.1,黑色金属冶炼业,010303,C31
20210118008727,2019/12,S,6007,已获利息倍数,5.1,4.4,3.3,1.7,-0.6,商业贸易,0501,"F512,F513,F514,F515,F522,F523,F524,F525,F528,F529"
20210118010636,2019/12,A,ZC-NPAR,不良资产比率（％）,0.7,0.9,2,5.2,10.5,汽车修理与维护服务业,0811,O8011
20210118007471,2019/12,S,ZW,三、债务风险状况,,,,,,交通运输仓储及邮政业,03,
20210118011527,2019/12,A,ZC-NPAR,不良资产比率（％）,0.1,1.1,2.1,5.7,13.9,地方汽车制造业,120901,null
20210118004718,2019/12,A,BC-CAR,资本积累率（％）,28.2,19.7,8,-0.6,-15.9,仪器仪表及文化办公用制造业,011106,null
20210118011674,2019/12,A,JY-TIR,技术投入比率（％）,3.1,1.8,1.3,0.8,0.5,地方轻工业,1213,null
20210118001675,2019/12,A,JY-TIR,技术投入比率（％）,2.6,2.1,1.8,1.1,0.4,基础化学原料制造业,010501,C261
20210118005132,2019/12,A,717,现金流动负债比率（％）,19.7,15.7,7.6,-12,-17,广播电视设备制造业,011202,C393
20210118007212,2019/12,A,707,带息负债比率（％）,4.4,15.8,29.8,44,52,建筑安装业,0202,E49
20210118001157,2019/12,S,703,总资产报酬率（％）,7.5,5.3,3.4,-2,-9.2,建材工业,0104,"B109,B101,C30,C331,C335"
20210118001172,2019/12,S,717,现金流动负债比率（％）,21.5,14.6,8.6,6.4,0.3,建材工业,0104,"B109,B101,C30,C331,C335"
20210118009643,2019/12,A,ZC,二、资产质量状况,,,,,,房地产业,07,
20210118002433,2019/12,S,697,总资产增长率（％）,7.2,1.8,-4.1,-14.8,-18.9,烟草工业,0108,C16
20210118000579,2019/12,L,707,带息负债比率（％）,21.1,31,39.9,56.4,67.3,天然原油和天然气开采业,010201,B07
20210118010163,2019/12,A,BC-CAR,资本积累率（％）,28.2,18.5,5.5,-8.4,-21,科研设计企业,0803,M73
20210118005291,2019/12,L,658,流动资产周转率（次）,5.3,3.8,1.9,0.6,0.2,电力热力燃气工业,0113,D44
20210118005841,2019/12,M,YL,一、盈利能力状况,,,,,,电力供应业,011302,
20210118007382,2019/12,A,6025,销售（营业）利润增长率（％）,17.1,11.3,7.1,-5.4,-13.8,交通运输仓储及邮政业,03,G53
20210118005864,2019/12,M,6025,销售（营业）利润增长率（％）,9.8,2.3,-2.9,-13.5,-24,电力供应业,011302,D442
20210118006829,2019/12,L,BC-EBITDAR,EBITDA率（％）,8.1,6,4.6,2.8,1.6,建筑业,02,E47
20210118007639,2019/12,M,602,速动比率（％）,134,111.3,73.9,48.9,32.9,道路运输业,0302,G54
20210118004729,2019/12,L,ZC-NPAR,不良资产比率（％）,0.1,1.3,2.6,9.9,14.6,仪器仪表及文化办公用制造业,011106,null
20210118004250,2019/12,A,BC,五、补充资料,,,,,,自行车制造业,01110404,
20210118003886,2019/12,L,JY-TIR,技术投入比率（％）,6.6,5,3.8,2.9,1.2,交通运输设备制造业,011104,C36
20210118011814,2019/12,A,YL,一、盈利能力状况,,,,,,地方房地产业,17,
20210118002099,2019/12,S,JY,四、经营增长状况,,,,,,森林工业,0106,
20210118000587,2019/12,L,BC,五、补充资料,,,,,,天然原油和天然气开采业,010201,
20210118002322,2019/12,A,ZC-RRCA,资产现金回收率（％）,24,18.5,11,7.3,3,烟草工业,0108,C16
20210118010504,2019/12,A,ZC-NPAR,不良资产比率（％）,0.1,0.5,1,7.7,12.1,人力资源服务业,0807,null
20210118007080,2019/12,L,707,带息负债比率（％）,1.2,11.4,23.8,33.6,47.4,房屋建筑业,020101,E47
20210118004252,2019/12,A,BC-LJ,两金占流动资产比重（％）,15.6,23.7,34,50,60.9,自行车制造业,01110404,C376
20210118011308,2019/12,A,JY-CPAR,资本保值增值率（％）,114.4,109.8,107.3,102.3,96.9,地方建材工业,1203,null
20210118009508,2019/12,L,YL-SCPM,盈余现金保障倍数,14.2,6.3,2.1,1.5,0.4,住宿业,0601,H61
20210118001723,2019/12,M,ZC,二、资产质量状况,,,,,,基础化学原料制造业,010501,
20210118000512,2019/12,S,717,现金流动负债比率（％）,27.7,17.1,6.8,-4.3,-18.1,石油石化工业,0102,B07
20210118003299,2019/12,A,BC-CAR,资本积累率（％）,33.2,21.1,8.9,-6.3,-11.8,锅炉及原动机制造业,01110201,C341
20210118009068,2019/12,A,BC,五、补充资料,,,,,,矿产品、建材及化工产品批发,050201,
20210118005509,2019/12,S,BC-EBITDAR,EBITDA率（％）,34.1,24.5,15.8,1.5,-15.9,电力生产业,011301,D441
20210118011096,2019/12,A,662,总资产周转率（次）,1.5,1.2,0.8,0.5,0.2,畜牧业,1003,A03
20210118007203,2019/12,A,650,应收账款周转率（次）,12.3,6.1,4.1,2.5,1.6,建筑安装业,0202,E49
20210118005888,2019/12,S,612,资产负债率（％）,53.6,58.6,63.6,73.6,83.6,电力供应业,011302,D442
20210118005036,2019/12,M,JY,四、经营增长状况,,,,,,电子工业,0112,
20210118003383,2019/12,A,717,现金流动负债比率（％）,16,10.7,5.3,-0.7,-2.9,轴承制造业,01110204,C345
20210118004287,2019/12,A,BC-EVAR,经济增加值率（％）,9,3.9,-0.3,-4.9,-11.9,船舶制造业,01110405,C373
20210118004573,2019/12,A,ZW-CLR,或有负债比率（％）,2.5,3.1,5.8,14.4,23.7,输配电及控制设备制造业,01110502,C382
20210118011321,2019/12,A,703,总资产报酬率（％）,10.4,6.3,4,-0.3,-3.7,地方化学工业,1204,null
20210118005279,2019/12,A,BC-CAR,资本积累率（％）,19.4,13.8,7.7,2.3,-7.5,电力热力燃气工业,0113,D44
20210118005140,2019/12,A,JY-TIR,技术投入比率（％）,8.6,7.4,5.5,4.6,4.3,广播电视设备制造业,011202,C393
20210118000253,2019/12,S,JY-CPAR,资本保值增值率（％）,109.3,105.9,103.4,97,87.5,工业,01,B
20210118008647,2019/12,L,648,净资产收益率（％）,17.6,13.9,9.8,-1.8,-4.6,商业贸易,0501,"F512,F513,F514,F515,F522,F523,F524,F525,F528,F529"
20210118002045,2019/12,L,BC-CAR,资本积累率（％）,10.6,6.1,1.5,-6.4,-12,森林工业,0106,C20
20210118008844,2019/12,A,YL,一、盈利能力状况,,,,,,医药及医疗器材批发与零售,050104,
20210118002087,2019/12,S,662,总资产周转率（次）,1.5,1,0.6,0.2,0.1,森林工业,0106,C20
20210118010727,2019/12,A,703,总资产报酬率（％）,7.5,6.3,4.3,-0.3,-5.3,广播电影电视业,0902,R86
20210118003153,2019/12,A,707,带息负债比率（％）,5.1,12.1,26,39.8,54.4,通用设备制造业,011102,C34
20210118011210,2019/12,A,6025,销售（营业）利润增长率（％）,20.3,17.4,7.5,-7,-16.8,地方工业,12,null
20210118006146,2019/12,A,662,总资产周转率（次）,0.9,0.6,0.4,0.2,0.1,采盐业,011501,B103
20210118009235,2019/12,M,BC-LJ,两金占流动资产比重（％）,4.6,22.9,37.5,41.4,44.7,粮食业,0503,F511
20210118011497,2019/12,A,ZW,三、债务风险状况,,,,,,地方机械工业,1209,
20210118008318,2019/12,L,703,总资产报酬率（％）,6.9,4.4,2.7,0.6,-8.1,信息技术服务业,04,I63
20210118007839,2019/12,A,707,带息负债比率（％）,38.9,55.8,63.2,77.3,93.8,水上运输业,0304,G55
20210118006930,2019/12,L,YL,一、盈利能力状况,,,,,,房屋和土木工程建筑业,0201,
20210118009141,2019/12,A,YL,一、盈利能力状况,,,,,,粮食业,0503,
20210118005833,2019/12,L,JY-TIR,技术投入比率（％）,1.1,0.8,0.5,0.4,0.3,电力供应业,011302,D442
20210118011708,2019/12,A,BC,五、补充资料,,,,,,地方建筑业,13,
20210118010380,2019/12,A,707,带息负债比率（％）,30.1,43,59.9,70.9,78.6,公益性投资公司,080501,null
20210118001861,2019/12,A,ZW,三、债务风险状况,,,,,,化纤制造业,010504,
20210118007232,2019/12,L,640,成本费用利润率（％）,5.9,4.4,3.4,2.7,-0.9,建筑安装业,0202,E49
20210118009622,2019/12,A,ZW-CLR,或有负债比率（％）,0.2,0.3,2.1,4.7,8.9,餐饮业,0602,H62
20210118011431,2019/12,A,ZW,三、债务风险状况,,,,,,地方纺织工业,1207,
20210118003931,2019/12,S,YL-SCPM,盈余现金保障倍数,6,3.6,0.5,-0.1,-1,交通运输设备制造业,011104,C36
20210118003538,2019/12,A,ZC,二、资产质量状况,,,,,,矿山冶金建筑设备制造业,01110301,
20210118007522,2019/12,A,BC-EBITDAR,EBITDA率（％）,33,21.1,11.9,2.8,-4,铁路运输业,0301,G53
20210118008233,2019/12,M,602,速动比率（％）,91.6,65.6,34.4,18,7.9,仓储业,0306,G59
20210118001710,2019/12,L,652,存货周转率（次）,17.4,11.9,8,5.3,2.7,基础化学原料制造业,010501,C261
20210118011261,2019/12,A,662,总资产周转率（次）,3.3,2.2,0.8,0.6,0.4,地方冶金工业,1202,null
20210118005182,2019/12,A,648,净资产收益率（％）,11.7,8.6,5.2,0.6,-0.9,电子元器件制造业,011204,null
20210118002239,2019/12,S,BC-LJ,两金占流动资产比重（％）,3.8,21.8,41.7,51.7,59.2,食品工业,0107,C13
20210118007668,2019/12,S,ZC-RRCA,资产现金回收率（％）,19,9.1,2,-0.5,-4.5,道路运输业,0302,G54
20210118003541,2019/12,A,ZC-NPAR,不良资产比率（％）,0.2,0.7,1.8,4.7,10.6,矿山冶金建筑设备制造业,01110301,null
20210118000711,2019/12,L,707,带息负债比率（％）,25.5,34.8,46.7,56.9,63.6,石油加工及炼焦业,010202,C25
20210118011882,2019/12,A,703,总资产报酬率（％）,7.2,6,3.1,-1.2,-4.5,地方传播与文化业,19,null
20210118011404,2019/12,A,ZW-CLR,或有负债比率（％）,1.8,2,6.5,10.4,19.3,地方食品工业,1206,null
20210118002558,2019/12,M,717,现金流动负债比率（％）,20.4,14,7.6,1,-3.6,纺织工业,0109,C17
20210118007753,2019/12,A,BC-EBITDAR,EBITDA率（％）,23.8,17,10.6,5.5,1.3,城市公共交通业,0303,G541
20210118002973,2019/12,L,6016,销售（营业）利润率（％）,23.6,11.2,6.1,1.2,-6.4,机械工业,0111,"C332,C333,C334,C336,C337,C338,C339,C341,C342,C343,C344,C345,C346,C347,C348,C349,C351,C352,C353,C354,C355,C356,C357,C358,C359,C361,C362,C363,C364,C365,C366,C371,C372,C373,C374,C375,C376,C377,C379,C381,C382,C383,C384,C385,C386,C387,C389,C34-C38,C40,C43"
20210118002234,2019/12,S,6025,销售（营业）利润增长率（％）,26.7,16.8,7.9,-2.2,-9.5,食品工业,0107,C13
20210118008109,2019/12,M,697,总资产增长率（％）,14.7,11.4,6.6,-2.4,-12.9,机场,030501,G5631
20210118000871,2019/12,M,ZW,三、债务风险状况,,,,,,冶金工业,0103,
20210118002652,2019/12,A,ZC-RRCA,资产现金回收率（％）,10.8,5.4,1.9,-2.9,-7.2,毛纺织业,010902,C172
20210118005885,2019/12,S,658,流动资产周转率（次）,5.9,4.7,2.8,1.8,0.5,电力供应业,011302,D442
20210118004973,2019/12,A,6025,销售（营业）利润增长率（％）,14.3,7.6,4.4,-5.7,-11.5,电子工业,0112,C39
20210118008806,2019/12,A,BC-LJ,两金占流动资产比重（％）,11.5,22.9,34.4,45.1,53.5,纺织、服装及日用品批发与零售,050102,F513
20210118005130,2019/12,A,6007,已获利息倍数,7.9,6.5,4.4,1.5,-2,广播电视设备制造业,011202,C393
20210118000503,2019/12,S,662,总资产周转率（次）,0.9,0.6,0.4,0.4,0.3,石油石化工业,0102,B07
20210118000764,2019/12,S,640,成本费用利润率（％）,5.8,3.3,2.3,-9.3,-15.4,石油加工及炼焦业,010202,C25
20210118010430,2019/12,A,703,总资产报酬率（％）,8.4,5.3,3,-1.4,-6.4,资产管理公司,080503,null
20210118009657,2019/12,A,6024,销售（营业）增长率（％）,17.1,10.3,5,-3.4,-11.8,房地产业,07,K70
20210118006546,2019/12,A,ZC-RRCA,资产现金回收率（％）,15.6,9,2.6,-0.8,-4.5,印刷业记录媒介复制业,011507,null
20210118007821,2019/12,A,YL,一、盈利能力状况,,,,,,水上运输业,0304,
20210118004921,2019/12,A,YL-SCPM,盈余现金保障倍数,6.9,2.9,0.8,-0.4,-6,钟表制造业,01110604,C4030
20210118002326,2019/12,A,602,速动比率（％）,153.2,129.2,113.5,93,82,烟草工业,0108,C16
20210118003135,2019/12,A,YL,一、盈利能力状况,,,,,,通用设备制造业,011102,
20210118010494,2019/12,A,YL,一、盈利能力状况,,,,,,人力资源服务业,0807,
20210118010619,2019/12,A,BC,五、补充资料,,,,,,市场管理服务业,0810,
20210118011436,2019/12,A,707,带息负债比率（％）,14,23.3,36.3,47.7,55.7,地方纺织工业,1207,null
20210118007504,2019/12,A,ZW,三、债务风险状况,,,,,,铁路运输业,0301,
20210118008792,2019/12,A,612,资产负债率（％）,53.6,58.6,63.6,73.6,88.6,纺织、服装及日用品批发与零售,050102,F513
20210118010271,2019/12,M,662,总资产周转率（次）,5,1.9,1.2,0.9,0.5,大旅游,0804,L727
20210118011729,2019/12,A,612,资产负债率（％）,53.8,58.8,63.6,73.8,88.8,地方交通运输仓储及邮政业,14,null
20210118000990,2019/12,A,YL,一、盈利能力状况,,,,,,黑色金属冶炼业,010303,
20210118005244,2019/12,A,BC-EVAR,经济增加值率（％）,6,3,1.3,-5.7,-9.7,家用影视设备制造业,011205,C395
20210118009165,2019/12,A,697,总资产增长率（％）,20.3,9.8,2.5,-14.1,-21.6,粮食业,0503,F511
20210118006593,2019/12,A,BC,五、补充资料,,,,,,文教体育用品制造业,011508,
20210118010133,2019/12,A,703,总资产报酬率（％）,7.7,4.4,2.6,0.4,-4.1,科研设计企业,0803,M73
20210118000249,2019/12,S,707,带息负债比率（％）,36.3,48.7,59.6,74,86,工业,01,B
20210118009390,2019/12,L,707,带息负债比率（％）,21.2,31.5,45.7,60.9,69.7,住宿和餐饮业,06,H61
20210118004815,2019/12,S,BC-EVAR,经济增加值率（％）,8.8,6.3,0.8,-3.6,-9.8,仪器仪表及文化办公用制造业,011106,null
20210118007734,2019/12,A,ZC-RRCA,资产现金回收率（％）,9.8,4,0.6,-7,-11.8,城市公共交通业,0303,G541
20210118006506,2019/12,A,640,成本费用利润率（％）,6.1,4.8,3.1,-6.3,-16.1,造纸及纸制品业,011506,C22
20210118004602,2019/12,A,6007,已获利息倍数,5.9,4.3,2.2,0.8,-2.5,电工器材制造业,01110503,C383
20210118005164,2019/12,A,602,速动比率（％）,123.4,113.3,92.8,70.9,40.3,电子计算机制造业,011203,C391
20210118001808,2019/12,A,BC,五、补充资料,,,,,,肥料制造业,010502,
20210118000238,2019/12,S,ZC,二、资产质量状况,,,,,,工业,01,
20210118004021,2019/12,A,BC-LJ,两金占流动资产比重（％）,35.5,45.8,55,65.8,74.4,汽车制造业,01110402,C36
20210118001002,2019/12,A,ZC-RRCA,资产现金回收率（％）,5.1,3.7,2.2,-0.2,-2.4,黑色金属冶炼业,010303,C31
20210118011397,2019/12,A,ZC-RRCA,资产现金回收率（％）,11.4,7.1,3,0,-3,地方食品工业,1206,null
